score_id,borrower_id,score,bucket,model_version,feature_name,impact_magnitude,impact_direction,description
df527a61-f01f-4ed0-9ffc-75a49a46ea71,5ea3aa44-a1f8-43ea-8768-4bf39cc803ad,0.37196305,medium,v1.0,InterestRate,0.32886443,-,Impact of InterestRate is decreasing risk.
275dd197-aae6-4ecb-b8fb-21a8c0c7a1fa,0a7c58fa-a76a-4f20-8931-cd9dff5be69a,0.2887545,low,v1.0,Age,0.7109412,-,Impact of Age is decreasing risk.
275dd197-aae6-4ecb-b8fb-21a8c0c7a1fa,0a7c58fa-a76a-4f20-8931-cd9dff5be69a,0.2887545,low,v1.0,LoanAmount,0.34504434,-,Impact of LoanAmount is decreasing risk.
275dd197-aae6-4ecb-b8fb-21a8c0c7a1fa,0a7c58fa-a76a-4f20-8931-cd9dff5be69a,0.2887545,low,v1.0,MonthsEmployed,0.33970505,+,Impact of MonthsEmployed is increasing risk.
95621db0-a014-4898-a183-89a29a825e24,1da55d35-1eb5-42a6-a2bf-df935c031f21,0.32085574,medium,v1.0,Age,0.6948314,+,Impact of Age is increasing risk.
95621db0-a014-4898-a183-89a29a825e24,1da55d35-1eb5-42a6-a2bf-df935c031f21,0.32085574,medium,v1.0,InterestRate,0.64653134,-,Impact of InterestRate is decreasing risk.
95621db0-a014-4898-a183-89a29a825e24,1da55d35-1eb5-42a6-a2bf-df935c031f21,0.32085574,medium,v1.0,MonthsEmployed,0.33150318,-,Impact of MonthsEmployed is decreasing risk.
c83b1151-6204-471c-95d9-2e43fd52addc,81afefaf-4975-466d-9ee2-deb05a9a3352,0.085351184,low,v1.0,Age,0.8350341,-,Impact of Age is decreasing risk.
c83b1151-6204-471c-95d9-2e43fd52addc,81afefaf-4975-466d-9ee2-deb05a9a3352,0.085351184,low,v1.0,InterestRate,0.49584198,-,Impact of InterestRate is decreasing risk.
c83b1151-6204-471c-95d9-2e43fd52addc,81afefaf-4975-466d-9ee2-deb05a9a3352,0.085351184,low,v1.0,MonthsEmployed,0.44005612,-,Impact of MonthsEmployed is decreasing risk.
57b4a945-9b44-452d-a20f-1f7b69ba20c4,8a37bf19-094d-4f1b-9855-892d6342c718,0.6916252,high,v1.0,Age,0.69529104,+,Impact of Age is increasing risk.
57b4a945-9b44-452d-a20f-1f7b69ba20c4,8a37bf19-094d-4f1b-9855-892d6342c718,0.6916252,high,v1.0,LoanAmount,0.22042531,+,Impact of LoanAmount is increasing risk.
57b4a945-9b44-452d-a20f-1f7b69ba20c4,8a37bf19-094d-4f1b-9855-892d6342c718,0.6916252,high,v1.0,Income,0.20681281,-,Impact of Income is decreasing risk.
4da2c41d-0bba-40fa-90b8-d9d9e03afbf7,bd3ee3e3-c4e6-4c1b-9ee5-4ad3921561fc,0.68187314,high,v1.0,Age,0.7200227,+,Impact of Age is increasing risk.
4da2c41d-0bba-40fa-90b8-d9d9e03afbf7,bd3ee3e3-c4e6-4c1b-9ee5-4ad3921561fc,0.68187314,high,v1.0,InterestRate,0.62715685,+,Impact of InterestRate is increasing risk.
4da2c41d-0bba-40fa-90b8-d9d9e03afbf7,bd3ee3e3-c4e6-4c1b-9ee5-4ad3921561fc,0.68187314,high,v1.0,MonthsEmployed,0.42256376,-,Impact of MonthsEmployed is decreasing risk.
64d41c6d-c926-4265-820d-5520692ac89f,62f003c6-c5bf-47c7-a4f6-43670b56a2ab,0.27893665,low,v1.0,LoanAmount,0.40267235,-,Impact of LoanAmount is decreasing risk.
64d41c6d-c926-4265-820d-5520692ac89f,62f003c6-c5bf-47c7-a4f6-43670b56a2ab,0.27893665,low,v1.0,Age,0.33576903,-,Impact of Age is decreasing risk.
64d41c6d-c926-4265-820d-5520692ac89f,62f003c6-c5bf-47c7-a4f6-43670b56a2ab,0.27893665,low,v1.0,EmploymentType_Full-time,0.15281686,-,Impact of EmploymentType_Full-time is decreasing risk.
eb3c2a28-961e-412b-a373-305e52185462,7a891a5f-b724-44d4-807d-97ba22393943,0.28393072,low,v1.0,Age,0.7919404,-,Impact of Age is decreasing risk.
eb3c2a28-961e-412b-a373-305e52185462,7a891a5f-b724-44d4-807d-97ba22393943,0.28393072,low,v1.0,InterestRate,0.5254572,+,Impact of InterestRate is increasing risk.
eb3c2a28-961e-412b-a373-305e52185462,7a891a5f-b724-44d4-807d-97ba22393943,0.28393072,low,v1.0,Income,0.29017395,-,Impact of Income is decreasing risk.
a3bbda59-7f2e-42f3-9fbf-05b062d8d4ec,3275f884-7703-42fb-b9e8-b9f2ec789a36,0.13020293,low,v1.0,Age,1.0245453,-,Impact of Age is decreasing risk.
a3bbda59-7f2e-42f3-9fbf-05b062d8d4ec,3275f884-7703-42fb-b9e8-b9f2ec789a36,0.13020293,low,v1.0,InterestRate,0.73046046,-,Impact of InterestRate is decreasing risk.
a3bbda59-7f2e-42f3-9fbf-05b062d8d4ec,3275f884-7703-42fb-b9e8-b9f2ec789a36,0.13020293,low,v1.0,Income,0.39825952,-,Impact of Income is decreasing risk.
901318b9-aba5-4ae2-b774-8f69b8470501,845fb846-15b4-4ec7-85d8-b9b8e115b95c,0.34264785,medium,v1.0,InterestRate,0.461307,+,Impact of InterestRate is increasing risk.
901318b9-aba5-4ae2-b774-8f69b8470501,845fb846-15b4-4ec7-85d8-b9b8e115b95c,0.34264785,medium,v1.0,MonthsEmployed,0.34678558,-,Impact of MonthsEmployed is decreasing risk.
901318b9-aba5-4ae2-b774-8f69b8470501,845fb846-15b4-4ec7-85d8-b9b8e115b95c,0.34264785,medium,v1.0,Age,0.30046242,-,Impact of Age is decreasing risk.
66cc44f7-0ece-4ad3-ba68-668f9f5e14a2,f9242144-0225-426d-a040-4f31315e9eb7,0.28986478,low,v1.0,InterestRate,0.5713343,-,Impact of InterestRate is decreasing risk.
66cc44f7-0ece-4ad3-ba68-668f9f5e14a2,f9242144-0225-426d-a040-4f31315e9eb7,0.28986478,low,v1.0,MonthsEmployed,0.39359918,-,Impact of MonthsEmployed is decreasing risk.
66cc44f7-0ece-4ad3-ba68-668f9f5e14a2,f9242144-0225-426d-a040-4f31315e9eb7,0.28986478,low,v1.0,LoanAmount,0.3320461,+,Impact of LoanAmount is increasing risk.
89b3263e-605d-4080-8880-9cb706b28e5a,5544dc01-57de-44bf-985e-6b5b1e5685b9,0.23620117,low,v1.0,Age,0.7940682,-,Impact of Age is decreasing risk.
89b3263e-605d-4080-8880-9cb706b28e5a,5544dc01-57de-44bf-985e-6b5b1e5685b9,0.23620117,low,v1.0,MonthsEmployed,0.50177866,-,Impact of MonthsEmployed is decreasing risk.
89b3263e-605d-4080-8880-9cb706b28e5a,5544dc01-57de-44bf-985e-6b5b1e5685b9,0.23620117,low,v1.0,Income,0.29971954,-,Impact of Income is decreasing risk.
16885286-eb89-4bdb-b01e-4c15bec601ca,703bf879-5cb6-493a-9d8b-b261bbe646a4,0.6573382,high,v1.0,LoanAmount,0.36221758,+,Impact of LoanAmount is increasing risk.
16885286-eb89-4bdb-b01e-4c15bec601ca,703bf879-5cb6-493a-9d8b-b261bbe646a4,0.6573382,high,v1.0,Age,0.31421846,+,Impact of Age is increasing risk.
16885286-eb89-4bdb-b01e-4c15bec601ca,703bf879-5cb6-493a-9d8b-b261bbe646a4,0.6573382,high,v1.0,MonthsEmployed,0.20683096,-,Impact of MonthsEmployed is decreasing risk.
c6434b47-9525-4845-a566-41bc580e33b5,36516f99-7a37-40bc-a727-eead4c3b20a9,0.4015637,medium,v1.0,MonthsEmployed,0.49419427,-,Impact of MonthsEmployed is decreasing risk.
c6434b47-9525-4845-a566-41bc580e33b5,36516f99-7a37-40bc-a727-eead4c3b20a9,0.4015637,medium,v1.0,Income,0.34817794,-,Impact of Income is decreasing risk.
c6434b47-9525-4845-a566-41bc580e33b5,36516f99-7a37-40bc-a727-eead4c3b20a9,0.4015637,medium,v1.0,LoanAmount,0.20620246,+,Impact of LoanAmount is increasing risk.
2a5606bf-dcc5-4787-ae98-507416384002,79943e2c-62b3-4080-be71-43afe1eb9474,0.5990841,medium,v1.0,Age,0.56168044,+,Impact of Age is increasing risk.
2a5606bf-dcc5-4787-ae98-507416384002,79943e2c-62b3-4080-be71-43afe1eb9474,0.5990841,medium,v1.0,LoanAmount,0.35273802,-,Impact of LoanAmount is decreasing risk.
2a5606bf-dcc5-4787-ae98-507416384002,79943e2c-62b3-4080-be71-43afe1eb9474,0.5990841,medium,v1.0,MonthsEmployed,0.3488733,+,Impact of MonthsEmployed is increasing risk.
8009928b-4bfd-49de-b8cf-70a26114803b,3ea6ce6e-4d91-42fa-a1e6-74a213f56bf1,0.36959594,medium,v1.0,InterestRate,0.4739081,+,Impact of InterestRate is increasing risk.
8009928b-4bfd-49de-b8cf-70a26114803b,3ea6ce6e-4d91-42fa-a1e6-74a213f56bf1,0.36959594,medium,v1.0,Age,0.30554664,-,Impact of Age is decreasing risk.
8009928b-4bfd-49de-b8cf-70a26114803b,3ea6ce6e-4d91-42fa-a1e6-74a213f56bf1,0.36959594,medium,v1.0,LoanAmount,0.27459085,+,Impact of LoanAmount is increasing risk.
02874934-2778-4ae6-a2c7-d00aadc2976e,a5988aa0-9bc0-4160-8f5e-480046ee6d83,0.4836872,medium,v1.0,MonthsEmployed,0.33794746,+,Impact of MonthsEmployed is increasing risk.
02874934-2778-4ae6-a2c7-d00aadc2976e,a5988aa0-9bc0-4160-8f5e-480046ee6d83,0.4836872,medium,v1.0,InterestRate,0.24245046,+,Impact of InterestRate is increasing risk.
02874934-2778-4ae6-a2c7-d00aadc2976e,a5988aa0-9bc0-4160-8f5e-480046ee6d83,0.4836872,medium,v1.0,Age,0.1851284,-,Impact of Age is decreasing risk.
ce44d2ae-106a-4732-afef-eb3c977d5d7f,f5028d19-d01c-45e6-bc28-239aaa99a441,0.09014578,low,v1.0,Age,1.0277071,-,Impact of Age is decreasing risk.
ce44d2ae-106a-4732-afef-eb3c977d5d7f,f5028d19-d01c-45e6-bc28-239aaa99a441,0.09014578,low,v1.0,InterestRate,0.75139946,-,Impact of InterestRate is decreasing risk.
ce44d2ae-106a-4732-afef-eb3c977d5d7f,f5028d19-d01c-45e6-bc28-239aaa99a441,0.09014578,low,v1.0,MonthsEmployed,0.508989,-,Impact of MonthsEmployed is decreasing risk.
2d4a9880-9130-4da3-aa53-82f0ace5682f,66135087-f867-4886-98bc-1b96462d6e48,0.4595132,medium,v1.0,Income,0.7959308,+,Impact of Income is increasing risk.
2d4a9880-9130-4da3-aa53-82f0ace5682f,66135087-f867-4886-98bc-1b96462d6e48,0.4595132,medium,v1.0,InterestRate,0.7020083,-,Impact of InterestRate is decreasing risk.
2d4a9880-9130-4da3-aa53-82f0ace5682f,66135087-f867-4886-98bc-1b96462d6e48,0.4595132,medium,v1.0,LoanAmount,0.5281072,-,Impact of LoanAmount is decreasing risk.
fcc9e924-bf13-4f57-bc06-64e61662b90b,3f805904-0533-4941-bf9d-9f431ca710b7,0.4431947,medium,v1.0,Age,0.84682125,-,Impact of Age is decreasing risk.
fcc9e924-bf13-4f57-bc06-64e61662b90b,3f805904-0533-4941-bf9d-9f431ca710b7,0.4431947,medium,v1.0,InterestRate,0.50944877,+,Impact of InterestRate is increasing risk.
fcc9e924-bf13-4f57-bc06-64e61662b90b,3f805904-0533-4941-bf9d-9f431ca710b7,0.4431947,medium,v1.0,LoanAmount,0.32745573,+,Impact of LoanAmount is increasing risk.
9f462f12-3a55-4e6d-a81e-3345dcc3d3d5,e7dbf126-bfc8-4585-83d4-e9a159f915be,0.25770664,low,v1.0,InterestRate,0.58824176,-,Impact of InterestRate is decreasing risk.
9f462f12-3a55-4e6d-a81e-3345dcc3d3d5,e7dbf126-bfc8-4585-83d4-e9a159f915be,0.25770664,low,v1.0,MonthsEmployed,0.38339865,-,Impact of MonthsEmployed is decreasing risk.
9f462f12-3a55-4e6d-a81e-3345dcc3d3d5,e7dbf126-bfc8-4585-83d4-e9a159f915be,0.25770664,low,v1.0,Age,0.3469932,+,Impact of Age is increasing risk.
69b244f5-53c6-4fa5-b9e5-9876474033e4,6793cf6b-90ac-4b13-a378-35e14b54e011,0.51724714,medium,v1.0,Age,0.6790937,+,Impact of Age is increasing risk.
69b244f5-53c6-4fa5-b9e5-9876474033e4,6793cf6b-90ac-4b13-a378-35e14b54e011,0.51724714,medium,v1.0,LoanAmount,0.35641527,+,Impact of LoanAmount is increasing risk.
69b244f5-53c6-4fa5-b9e5-9876474033e4,6793cf6b-90ac-4b13-a378-35e14b54e011,0.51724714,medium,v1.0,MonthsEmployed,0.35420197,-,Impact of MonthsEmployed is decreasing risk.
910ecba6-5a02-44e4-83a1-e6487da21857,6b5120f9-034e-4fbf-9704-6d8db1fe76e6,0.7739932,high,v1.0,Income,1.023708,+,Impact of Income is increasing risk.
910ecba6-5a02-44e4-83a1-e6487da21857,6b5120f9-034e-4fbf-9704-6d8db1fe76e6,0.7739932,high,v1.0,MonthsEmployed,0.3953599,+,Impact of MonthsEmployed is increasing risk.
910ecba6-5a02-44e4-83a1-e6487da21857,6b5120f9-034e-4fbf-9704-6d8db1fe76e6,0.7739932,high,v1.0,LoanAmount,0.22283596,+,Impact of LoanAmount is increasing risk.
1e18ca9e-8364-401f-8bb6-848607de00cc,b5bfd0e9-7683-4b5a-96ba-ec8689bdeaca,0.18446872,low,v1.0,InterestRate,0.7723637,-,Impact of InterestRate is decreasing risk.
1e18ca9e-8364-401f-8bb6-848607de00cc,b5bfd0e9-7683-4b5a-96ba-ec8689bdeaca,0.18446872,low,v1.0,Age,0.70898235,-,Impact of Age is decreasing risk.
1e18ca9e-8364-401f-8bb6-848607de00cc,b5bfd0e9-7683-4b5a-96ba-ec8689bdeaca,0.18446872,low,v1.0,MonthsEmployed,0.31514734,+,Impact of MonthsEmployed is increasing risk.
0cdb7dc9-60aa-481d-bf76-60c15b93aeb0,850a7067-2676-4283-a48b-bcea29c1c4b7,0.2870141,low,v1.0,Age,0.9958554,-,Impact of Age is decreasing risk.
0cdb7dc9-60aa-481d-bf76-60c15b93aeb0,850a7067-2676-4283-a48b-bcea29c1c4b7,0.2870141,low,v1.0,InterestRate,0.43598178,+,Impact of InterestRate is increasing risk.
0cdb7dc9-60aa-481d-bf76-60c15b93aeb0,850a7067-2676-4283-a48b-bcea29c1c4b7,0.2870141,low,v1.0,MonthsEmployed,0.39682618,-,Impact of MonthsEmployed is decreasing risk.
ffcf4157-c5c5-438f-97c5-3155796c3848,1a569a5d-70b2-4d53-82ba-76130d0e6afd,0.119473785,low,v1.0,Age,0.8066105,-,Impact of Age is decreasing risk.
ffcf4157-c5c5-438f-97c5-3155796c3848,1a569a5d-70b2-4d53-82ba-76130d0e6afd,0.119473785,low,v1.0,InterestRate,0.47011575,-,Impact of InterestRate is decreasing risk.
ffcf4157-c5c5-438f-97c5-3155796c3848,1a569a5d-70b2-4d53-82ba-76130d0e6afd,0.119473785,low,v1.0,LoanAmount,0.31200725,+,Impact of LoanAmount is increasing risk.
68e4b620-35d5-4dc1-810d-59ad2cf30928,49687eff-8ef0-4f3b-bc61-cc2b4d86bd5d,0.2711755,low,v1.0,InterestRate,0.33900195,-,Impact of InterestRate is decreasing risk.
68e4b620-35d5-4dc1-810d-59ad2cf30928,49687eff-8ef0-4f3b-bc61-cc2b4d86bd5d,0.2711755,low,v1.0,Income,0.20505135,-,Impact of Income is decreasing risk.
68e4b620-35d5-4dc1-810d-59ad2cf30928,49687eff-8ef0-4f3b-bc61-cc2b4d86bd5d,0.2711755,low,v1.0,MonthsEmployed,0.1816363,+,Impact of MonthsEmployed is increasing risk.
ffb3b1a2-377a-48de-b6c1-18759b2d20eb,231db6c1-0e30-4425-8cc9-49b4e436478d,0.7265759,high,v1.0,Income,1.0519804,+,Impact of Income is increasing risk.
ffb3b1a2-377a-48de-b6c1-18759b2d20eb,231db6c1-0e30-4425-8cc9-49b4e436478d,0.7265759,high,v1.0,Age,0.30092475,-,Impact of Age is decreasing risk.
ffb3b1a2-377a-48de-b6c1-18759b2d20eb,231db6c1-0e30-4425-8cc9-49b4e436478d,0.7265759,high,v1.0,LoanAmount,0.20082778,+,Impact of LoanAmount is increasing risk.
228d7111-f6f4-40f9-891a-3fc469ed6ec6,28140006-8ecf-46c1-a1d2-de41526861c2,0.6283495,high,v1.0,InterestRate,0.46201795,+,Impact of InterestRate is increasing risk.
228d7111-f6f4-40f9-891a-3fc469ed6ec6,28140006-8ecf-46c1-a1d2-de41526861c2,0.6283495,high,v1.0,LoanAmount,0.45616004,-,Impact of LoanAmount is decreasing risk.
228d7111-f6f4-40f9-891a-3fc469ed6ec6,28140006-8ecf-46c1-a1d2-de41526861c2,0.6283495,high,v1.0,Income,0.22261938,+,Impact of Income is increasing risk.
47a3f691-9760-4dd3-bd7f-88701b4baffa,56ca8912-3e28-4df4-b4c0-904faa2f5ce9,0.2613606,low,v1.0,LoanAmount,0.33077273,-,Impact of LoanAmount is decreasing risk.
47a3f691-9760-4dd3-bd7f-88701b4baffa,56ca8912-3e28-4df4-b4c0-904faa2f5ce9,0.2613606,low,v1.0,Age,0.23397249,-,Impact of Age is decreasing risk.
47a3f691-9760-4dd3-bd7f-88701b4baffa,56ca8912-3e28-4df4-b4c0-904faa2f5ce9,0.2613606,low,v1.0,MonthsEmployed,0.14539412,-,Impact of MonthsEmployed is decreasing risk.
6df084a1-ff7a-432c-b799-44d6e5436eb1,65b63a38-8abc-46e3-bc22-f8e72d7ccafc,0.474192,medium,v1.0,Age,0.3438836,-,Impact of Age is decreasing risk.
6df084a1-ff7a-432c-b799-44d6e5436eb1,65b63a38-8abc-46e3-bc22-f8e72d7ccafc,0.474192,medium,v1.0,CreditScore,0.17776777,+,Impact of CreditScore is increasing risk.
6df084a1-ff7a-432c-b799-44d6e5436eb1,65b63a38-8abc-46e3-bc22-f8e72d7ccafc,0.474192,medium,v1.0,MonthsEmployed,0.1145458,+,Impact of MonthsEmployed is increasing risk.
f9332da6-ac03-437f-bd4d-8574c1f5d138,f9f5c327-5e9f-4be8-80e7-a83d614cfe1d,0.43177307,medium,v1.0,LoanAmount,0.23099892,-,Impact of LoanAmount is decreasing risk.
f9332da6-ac03-437f-bd4d-8574c1f5d138,f9f5c327-5e9f-4be8-80e7-a83d614cfe1d,0.43177307,medium,v1.0,Age,0.21310762,+,Impact of Age is increasing risk.
f9332da6-ac03-437f-bd4d-8574c1f5d138,f9f5c327-5e9f-4be8-80e7-a83d614cfe1d,0.43177307,medium,v1.0,MonthsEmployed,0.15136024,+,Impact of MonthsEmployed is increasing risk.
048abfa4-0594-4d8d-95ad-bd52f809b258,0f0aae82-dc4c-4448-a609-46f6c88b46b0,0.22811316,low,v1.0,InterestRate,0.51592654,-,Impact of InterestRate is decreasing risk.
048abfa4-0594-4d8d-95ad-bd52f809b258,0f0aae82-dc4c-4448-a609-46f6c88b46b0,0.22811316,low,v1.0,Income,0.3606116,-,Impact of Income is decreasing risk.
048abfa4-0594-4d8d-95ad-bd52f809b258,0f0aae82-dc4c-4448-a609-46f6c88b46b0,0.22811316,low,v1.0,Age,0.25436577,-,Impact of Age is decreasing risk.
5c159550-0399-407a-aef5-15c5ad61e591,c5326e50-2145-4693-a71f-503a9fbd8e94,0.40673473,medium,v1.0,InterestRate,0.47016492,-,Impact of InterestRate is decreasing risk.
5c159550-0399-407a-aef5-15c5ad61e591,c5326e50-2145-4693-a71f-503a9fbd8e94,0.40673473,medium,v1.0,MonthsEmployed,0.42349496,-,Impact of MonthsEmployed is decreasing risk.
5c159550-0399-407a-aef5-15c5ad61e591,c5326e50-2145-4693-a71f-503a9fbd8e94,0.40673473,medium,v1.0,LoanAmount,0.40104514,+,Impact of LoanAmount is increasing risk.
0d6a19b0-1ae9-4eb0-acc8-a645ee7ef891,eaa4fbe8-a0b6-416d-a454-0f4efcab904d,0.64823437,high,v1.0,LoanAmount,0.28631827,+,Impact of LoanAmount is increasing risk.
0d6a19b0-1ae9-4eb0-acc8-a645ee7ef891,eaa4fbe8-a0b6-416d-a454-0f4efcab904d,0.64823437,high,v1.0,Income,0.22429173,-,Impact of Income is decreasing risk.
0d6a19b0-1ae9-4eb0-acc8-a645ee7ef891,eaa4fbe8-a0b6-416d-a454-0f4efcab904d,0.64823437,high,v1.0,MonthsEmployed,0.16543843,+,Impact of MonthsEmployed is increasing risk.
b8ea9bd8-086d-4bd2-adec-2d2cddfccbc7,9acec15e-4bc3-40a4-a1f2-799b47b4a785,0.35110247,medium,v1.0,LoanAmount,0.79309046,-,Impact of LoanAmount is decreasing risk.
b8ea9bd8-086d-4bd2-adec-2d2cddfccbc7,9acec15e-4bc3-40a4-a1f2-799b47b4a785,0.35110247,medium,v1.0,Income,0.54938877,+,Impact of Income is increasing risk.
b8ea9bd8-086d-4bd2-adec-2d2cddfccbc7,9acec15e-4bc3-40a4-a1f2-799b47b4a785,0.35110247,medium,v1.0,Age,0.40138558,-,Impact of Age is decreasing risk.
bddc93b4-0df8-46b4-b120-721832857144,72549c4b-8ae3-49f8-a259-99e8be49224a,0.75902015,high,v1.0,Income,0.7412384,+,Impact of Income is increasing risk.
bddc93b4-0df8-46b4-b120-721832857144,72549c4b-8ae3-49f8-a259-99e8be49224a,0.75902015,high,v1.0,LoanAmount,0.5288564,+,Impact of LoanAmount is increasing risk.
bddc93b4-0df8-46b4-b120-721832857144,72549c4b-8ae3-49f8-a259-99e8be49224a,0.75902015,high,v1.0,InterestRate,0.30483964,-,Impact of InterestRate is decreasing risk.
29624b3d-40d6-43d3-b1e2-828d3460c213,e8731bf5-1eae-4d88-b52c-5c30986246a3,0.19558375,low,v1.0,Age,0.9539707,-,Impact of Age is decreasing risk.
29624b3d-40d6-43d3-b1e2-828d3460c213,e8731bf5-1eae-4d88-b52c-5c30986246a3,0.19558375,low,v1.0,MonthsEmployed,0.54445845,-,Impact of MonthsEmployed is decreasing risk.
29624b3d-40d6-43d3-b1e2-828d3460c213,e8731bf5-1eae-4d88-b52c-5c30986246a3,0.19558375,low,v1.0,InterestRate,0.49303028,+,Impact of InterestRate is increasing risk.
49c6eaee-6d5e-42fa-bf67-b3daeb4c70e3,2b04fc1b-3e9b-4106-8879-53e105718852,0.54620725,medium,v1.0,Age,0.59338987,+,Impact of Age is increasing risk.
49c6eaee-6d5e-42fa-bf67-b3daeb4c70e3,2b04fc1b-3e9b-4106-8879-53e105718852,0.54620725,medium,v1.0,Income,0.3368148,-,Impact of Income is decreasing risk.
49c6eaee-6d5e-42fa-bf67-b3daeb4c70e3,2b04fc1b-3e9b-4106-8879-53e105718852,0.54620725,medium,v1.0,LoanAmount,0.28452292,+,Impact of LoanAmount is increasing risk.
46b77fd0-e995-4157-83d2-117cf57f941a,63697dc8-ee63-468a-b9fa-767d83991e3d,0.28657952,low,v1.0,Age,0.7506596,-,Impact of Age is decreasing risk.
46b77fd0-e995-4157-83d2-117cf57f941a,63697dc8-ee63-468a-b9fa-767d83991e3d,0.28657952,low,v1.0,InterestRate,0.39241084,-,Impact of InterestRate is decreasing risk.
46b77fd0-e995-4157-83d2-117cf57f941a,63697dc8-ee63-468a-b9fa-767d83991e3d,0.28657952,low,v1.0,Income,0.3704663,-,Impact of Income is decreasing risk.
f28d2863-e5f5-45df-a88e-6f6e13278e59,36a769ca-062a-4798-af70-9060aa2fa162,0.18365332,low,v1.0,InterestRate,0.72117364,-,Impact of InterestRate is decreasing risk.
f28d2863-e5f5-45df-a88e-6f6e13278e59,36a769ca-062a-4798-af70-9060aa2fa162,0.18365332,low,v1.0,MonthsEmployed,0.303523,-,Impact of MonthsEmployed is decreasing risk.
f28d2863-e5f5-45df-a88e-6f6e13278e59,36a769ca-062a-4798-af70-9060aa2fa162,0.18365332,low,v1.0,Income,0.13487162,-,Impact of Income is decreasing risk.
af5cb6d5-01d5-40e0-b9db-b1645b35d0ed,6e8a3606-5b58-4ecb-b640-59d6292d104d,0.11951347,low,v1.0,Age,1.0595464,-,Impact of Age is decreasing risk.
af5cb6d5-01d5-40e0-b9db-b1645b35d0ed,6e8a3606-5b58-4ecb-b640-59d6292d104d,0.11951347,low,v1.0,InterestRate,0.68526244,-,Impact of InterestRate is decreasing risk.
af5cb6d5-01d5-40e0-b9db-b1645b35d0ed,6e8a3606-5b58-4ecb-b640-59d6292d104d,0.11951347,low,v1.0,LoanAmount,0.57605654,-,Impact of LoanAmount is decreasing risk.
d3241231-4134-4d7f-9b22-4ad77f70c0c3,7f56b15a-4f3c-4578-b2cb-12d2da32b97d,0.26644456,low,v1.0,LoanAmount,0.44064006,-,Impact of LoanAmount is decreasing risk.
d3241231-4134-4d7f-9b22-4ad77f70c0c3,7f56b15a-4f3c-4578-b2cb-12d2da32b97d,0.26644456,low,v1.0,MonthsEmployed,0.3132068,-,Impact of MonthsEmployed is decreasing risk.
d3241231-4134-4d7f-9b22-4ad77f70c0c3,7f56b15a-4f3c-4578-b2cb-12d2da32b97d,0.26644456,low,v1.0,HasDependents_No,0.1490621,-,Impact of HasDependents_No is decreasing risk.
2593d0da-60ab-4e61-94ab-8ed400cbd9de,909c36b8-fb34-4f8b-ad02-8020e6dc0cad,0.78532636,high,v1.0,Income,0.6233804,+,Impact of Income is increasing risk.
2593d0da-60ab-4e61-94ab-8ed400cbd9de,909c36b8-fb34-4f8b-ad02-8020e6dc0cad,0.78532636,high,v1.0,InterestRate,0.5333833,+,Impact of InterestRate is increasing risk.
2593d0da-60ab-4e61-94ab-8ed400cbd9de,909c36b8-fb34-4f8b-ad02-8020e6dc0cad,0.78532636,high,v1.0,Age,0.5311618,-,Impact of Age is decreasing risk.
bf2821e7-0ed2-4e28-98b2-9d388552f2e4,061c6fbf-4c94-44f8-b537-4cbd0c8039fb,0.6129798,high,v1.0,InterestRate,0.50123906,+,Impact of InterestRate is increasing risk.
bf2821e7-0ed2-4e28-98b2-9d388552f2e4,061c6fbf-4c94-44f8-b537-4cbd0c8039fb,0.6129798,high,v1.0,MonthsEmployed,0.4131978,+,Impact of MonthsEmployed is increasing risk.
bf2821e7-0ed2-4e28-98b2-9d388552f2e4,061c6fbf-4c94-44f8-b537-4cbd0c8039fb,0.6129798,high,v1.0,Income,0.22132123,-,Impact of Income is decreasing risk.
3762d2df-1122-4442-a9eb-cb0d5e7e9702,b33e7c40-5b6b-4b83-9680-2ba7ab8a2ee9,0.4540863,medium,v1.0,Age,0.93543106,-,Impact of Age is decreasing risk.
3762d2df-1122-4442-a9eb-cb0d5e7e9702,b33e7c40-5b6b-4b83-9680-2ba7ab8a2ee9,0.4540863,medium,v1.0,InterestRate,0.31511676,+,Impact of InterestRate is increasing risk.
3762d2df-1122-4442-a9eb-cb0d5e7e9702,b33e7c40-5b6b-4b83-9680-2ba7ab8a2ee9,0.4540863,medium,v1.0,LoanAmount,0.2965546,+,Impact of LoanAmount is increasing risk.
0ebbdc06-ab03-4f9d-a2c7-08dcf95584c0,781f4476-7c08-492b-b514-3a39790aff68,0.18397225,low,v1.0,Age,0.50446844,-,Impact of Age is decreasing risk.
0ebbdc06-ab03-4f9d-a2c7-08dcf95584c0,781f4476-7c08-492b-b514-3a39790aff68,0.18397225,low,v1.0,LoanAmount,0.30763024,-,Impact of LoanAmount is decreasing risk.
0ebbdc06-ab03-4f9d-a2c7-08dcf95584c0,781f4476-7c08-492b-b514-3a39790aff68,0.18397225,low,v1.0,Income,0.17592497,-,Impact of Income is decreasing risk.
16ec74ba-4f2e-4231-805a-b27a2eb0c0cd,1f715bf7-811c-40bd-8b10-96da65d4c1f7,0.20443381,low,v1.0,Age,0.87050146,-,Impact of Age is decreasing risk.
16ec74ba-4f2e-4231-805a-b27a2eb0c0cd,1f715bf7-811c-40bd-8b10-96da65d4c1f7,0.20443381,low,v1.0,InterestRate,0.4900312,-,Impact of InterestRate is decreasing risk.
